[1342.46] Log: Obj List: obj list
[1342.46] Log: Objects:
[1342.46] Log: 
[1342.84] Log:                                                                                                 Class  Count   NumBytes   MaxBytes   ResBytes TrueResBytes
[1342.85] Log:                                                                                      NavigationHandle      1          0K          0K          0K          0K
[1342.85] Log:                                                                          ClassDropWeightValueResolver      6          0K          0K          0K          0K
[1342.85] Log:                                                                          RandomAttributeValueResolver      3          0K          0K          0K          0K
[1342.85] Log:                                                                             Behavior_GFxMovieRegister      4          0K          0K          0K          0K
[1342.85] Log:                                                                    DownloadableAssetLibraryDefinition      4          0K          0K          0K          0K
[1342.85] Log:                                                                                           SeqVar_Bool      4          0K          0K          0K          0K
[1342.85] Log:                                                                      StatusMenuEquippedPanelGFxObject      1          0K          0K          0K          0K
[1342.85] Log:                                                                            WeaponGlowEffectDefinition      2          0K          0K          0K          0K
[1342.85] Log:                                                                   UIDataProvider_OnlineFriendMessages      1          0K          0K          0K          0K
[1342.85] Log:                                                                                     OzVacuumComponent      2          0K          0K          0K          0K
[1342.85] Log:                                                                                   Behavior_RotatePawn      3          0K          0K          0K          0K
[1342.85] Log:                                                            WeaponResourcePoolAttributeContextResolver      5          0K          0K          0K          0K
[1342.85] Log:                                                                            WillowStaggerAnimNodeBlend      1          0K          0K          0K          0K
[1342.85] Log:                                                                      Behavior_OverrideWeaponCrosshair      3          0K          0K          0K          0K
[1342.85] Log:                                                                                           FaceFXAsset      3          0K          0K         67K         66K
[1342.85] Log:                                                                        Action_GoToScriptedDestination      1          0K          0K          0K          0K
[1342.85] Log:                                                                                AnimNotify_CustomEvent      5          0K          0K          0K          0K
[1342.85] Log:                                                                    WillowAnimNodeBlendByRotationSpeed      1          0K          0K          0K          0K
[1342.85] Log:                                                                            Behavior_ObjectClassSwitch      4          0K          0K          0K          0K
[1342.85] Log:                                                                       WillowShiftGambleItemDefinition      4          0K          0K          0K          0K
[1342.85] Log:                                                                   ParticleModuleColorScaleOverDensity      2          0K          0K          0K          0K
[1342.85] Log:                                                                              OzBehavior_AddAmmoToClip      4          0K          0K          0K          0K
[1342.85] Log:                                                                                ExperienceResourcePool      1          0K          0K          0K          0K
[1342.85] Log:                                                                             WillowSeqEvent_FastTravel      1          0K          0K          0K          0K
[1342.85] Log:                                                                             MarketingUnlockDefinition      2          0K          0K          0K          0K
[1342.85] Log:                                                                                    ShieldResourcePool      1          0K          0K          0K          0K
[1342.85] Log:                                                                               VehicleFamilyDefinition      2          0K          0K          0K          0K
[1342.85] Log:                                                                      ItemInspectionGFxMovieDefinition      1          0K          0K          0K          0K
[1342.85] Log:                                                                         Behavior_ShowMissionInterface      4          0K          0K          0K          0K
[1342.85] Log:                                                                                  Behavior_HasMissions      4          0K          0K          0K          0K
[1342.85] Log:                                                                        PlayerBehavior_ToggleForceFire      4          0K          0K          0K          0K
[1342.85] Log:                                                                         Behavior_ResetHitRegionHealth      4          0K          0K          0K          0K
[1342.85] Log:                                                                              WillowVersusDuelBehavior      4          0K          0K          0K          0K
[1342.85] Log:                                                                                  Behavior_MeleeAttack      4          0K          0K          0K          0K
[1342.85] Log:                                                                              ExposureUtilityFixedCost      1          0K          0K          0K          0K
[1342.85] Log:                                                                               Behavior_IsCensoredMode      4          0K          0K          0K          0K
[1342.85] Log:                                                                              Behavior_ActivateMission      4          0K          0K          0K          0K
[1342.85] Log:                                                                                         AkAudioDevice      1          0K          0K          0K          0K
[1342.85] Log:                                                                      ConstraintAttributeValueResolver      3          0K          0K          0K          0K
[1342.85] Log:                                                                                        TargetableList      1          0K          0K          0K          0K
[1342.85] Log:                                                                                         HUDDefinition      1          0K          0K          0K          0K
[1342.85] Log:                                                                                    HealthResourcePool      1          0K          0K          0K          0K
[1342.85] Log:                                                                                  OzOxygenResourcePool      1          0K          0K          0K          0K
[1342.85] Log:                                                                               ParticleModuleBeamTrace      1          0K          0K          0K          0K
[1342.85] Log:                                                                                   TargetingDefinition      2          0K          0K          0K          0K
[1342.85] Log:                                                                 DownloadableBalanceModifierDefinition      2          0K          0K          0K          0K
[1342.86] Log:                                                                                               AkState      4          0K          0K          0K          0K
[1342.86] Log:                                                                          OzFlagAttributeValueResolver      3          0K          0K          0K          0K
[1342.86] Log:                                                                                         FaceFXAnimSet      3          0K          0K          0K          0K
[1342.86] Log:                                                                       PhysicsStateExpressionEvaluator      4          0K          0K          0K          0K
[1342.86] Log:                                                          ReadOnlyObjectPropertyAttributeValueResolver      4          0K          0K          0K          0K
[1342.86] Log:                                                                                  RootMotionDefinition      4          0K          0K          0K          0K
[1342.86] Log:                                                                              UIDataStore_GameResource      1          0K          0K          0K          0K
[1342.86] Log:                                                                ParticleModuleMeshRotationRateOverLife      2          0K          0K          0K          0K
[1342.86] Log:                                                                                     Behavior_PawnLeap      2          0K          0K          0K          0K
[1342.86] Log:                                                                                         SeqCond_IsPIE      1          0K          0K          0K          0K
[1342.86] Log:                                                                         Behavior_SendMessageToPlayers      3          0K          0K          0K          0K
[1342.86] Log:                                                                             Behavior_WeaponGlowEffect      3          0K          0K          0K          0K
[1342.86] Log:                                                                       ObjectFunctionFlagValueResolver      3          0K          0K          0K          0K
[1342.86] Log:                                                                                AdvancedAxisDefinition      3          0K          0K          0K          0K
[1342.86] Log:                                                                              Behavior_SpecialMoveStop      3          0K          0K          0K          0K
[1342.86] Log:                                                                      WillowSeqAct_ConfigureLevelMusic      1          0K          0K          0K          0K
[1342.86] Log:                                                                       DownloadableCharacterDefinition      2          0K          0K          0K          0K
[1342.86] Log:                                                                       SeqEvent_SeamlessTravelComplete      1          0K          0K          0K          0K
[1342.86] Log:                                                                               SeqEvent_PopulatedPoint      1          0K          0K          0K          0K
[1342.86] Log:                                                                                              AkEffect      2          0K          0K          0K          0K
[1342.86] Log:                                                         MaterialExpressionTextureSampleParameterMovie      2          0K          0K          0K          0K
[1342.86] Log:                                                                 BalancedActorAttributeContextResolver      4          0K          0K          0K          0K
[1342.86] Log:                                                                       WillowAutoAimStrategyDefinition      2          0K          0K          0K          0K
[1342.86] Log:                                                                        WillowVehicleControlDefinition      4          0K          0K          0K          0K
[1342.86] Log:                                                                                     ItemCardGFxObject      2          0K          0K          0K          0K
[1342.86] Log:                                                                             WillowSeqEvent_PlayerLeft      1          0K          0K          0K          0K
[1342.86] Log:                                                                           WillowSeqEvent_PlayerJoined      1          0K          0K          0K          0K
[1342.86] Log:                                                                                SeqEvent_PlayerSpawned      1          0K          0K          0K          0K
[1342.86] Log:                                                                    UIDataProvider_OnlinePartyChatList      1          0K          0K          0K          0K
[1342.86] Log:                                                                       Behavior_WeaponVisibleAmmoState      3          0K          0K          0K          0K
[1342.86] Log:                                                                           Behavior_RegisterTargetable      3          0K          0K          0K          0K
[1342.86] Log:                                                                 PlayerBehavior_SpawnCurrentProjectile      2          0K          0K          0K          0K
[1342.86] Log:                                                                             PlayerBehavior_CameraAnim      3          0K          0K          0K          0K
[1342.86] Log:                                                                     InterpTrackInstFloatMaterialParam      3          0K          0K          0K          0K
[1342.86] Log:                                                             OzObjectFunctionAccessorFlagValueResolver      3          0K          0K          0K          0K
[1342.86] Log:                                                                                  DrunkenWaveComponent      1          0K          0K          0K          0K
[1342.86] Log:                                                                        FractalViewWanderingDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                  ObjectFunctionAttributeValueResolver      3          0K          0K          0K          0K
[1342.86] Log:                                                                       OZBehavior_DestroyOffhandWeapon      3          0K          0K          0K          0K
[1342.86] Log:                                                                                      MotionBlurEffect      2          0K          0K          0K          0K
[1342.86] Log:                                                                               WillowVersusDuelGlobals      1          0K          0K          0K          0K
[1342.86] Log:                                                                               ItemPickupGFxDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                                  QoSHandlerSteamworks      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 GameReleaseDefinition      3          0K          0K          0K          0K
[1342.86] Log:                                                                   OzPhysicsTypeAttributeValueResolver      2          0K          0K          0K          0K
[1342.86] Log:                                                                         ObjectPropertyContextResolver      3          0K          0K          0K          0K
[1342.86] Log:                                                                                          TextureMovie      1          0K          0K          4K          4K
[1342.86] Log:                                                                                     GbxMessageManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                     MissionDirectiveWaypointComponent      2          0K          0K          0K          0K
[1342.86] Log:                                                                                             WorldBody      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 OzBloodRushDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                                      SprintDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                                         Behavior_Kill      2          0K          0K          0K          0K
[1342.86] Log:                                                                       ParticleModuleTypeDataAnimTrail      2          0K          0K          0K          0K
[1342.86] Log:                                                                  TargetIteratorPrioritizeNearbyTarget      2          0K          0K          0K          0K
[1342.86] Log:                                                                                     GFxActorMoviePool      1          0K          0K          0K          0K
[1342.86] Log:                                                        WillowInventoryManagerAttributeContextResolver      3          0K          0K          0K          0K
[1342.86] Log:                                                         PlayerReplicationInfoAttributeContextResolver      3          0K          0K          0K          0K
[1342.86] Log:                                                                            WillowCustomizationManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                                AmbientOcclusionEffect      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 CombatMusicParameters      1          0K          0K          0K          0K
[1342.86] Log:                                                                          WillowGFxUIManagerDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                         GearboxEULAGFxMovieDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                    OzExpressionAttributeValueResolver      2          0K          0K          0K          0K
[1342.86] Log:                                                                          WillowTI_PrioritizeAttacking      2          0K          0K          0K          0K
[1342.86] Log:                                                                TargetIteratorPrioritizeExposedTargets      2          0K          0K          0K          0K
[1342.86] Log:                                                                               WillowTI_PrioritizeIdle      2          0K          0K          0K          0K
[1342.86] Log:                                                                 ParticleModuleMeshRotationRate_Seeded      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 WillowAutoAimStrategy      1          0K          0K          0K          0K
[1342.86] Log:                                                                                    TI_PrioritizeBonus      2          0K          0K          0K          0K
[1342.86] Log:                                                                    UIDataProvider_OnlinePlayerStorage      1          0K          0K          0K          0K
[1342.86] Log:                                                                           MissionDirectivesDefinition      2          0K          0K          0K          0K
[1342.86] Log:                                                                TargetIteratorPrioritizePreviousTarget      2          0K          0K          0K          0K
[1342.86] Log:                                                                          UIDataProvider_SettingsArray      1          0K          0K          0K          0K
[1342.86] Log:                                                                                    AmmoPanelGFxObject      1          0K          0K          0K          0K
[1342.86] Log:                                                                              OzBehavior_SetPlayerFlag      2          0K          0K          0K          0K
[1342.86] Log:                                                                                    Behavior_UseObject      2          0K          0K          0K          0K
[1342.86] Log:                                                                             OZBehavior_GetSkillTarget      2          0K          0K          0K          0K
[1342.86] Log:                                                                                    LookAxisDefinition      2          0K          0K          0K          0K
[1342.86] Log:                                                                                     OzBehavior_Freeze      2          0K          0K          0K          0K
[1342.86] Log:                                                                   OzBehavior_IsStatusEffectInstigator      2          0K          0K          0K          0K
[1342.86] Log:                                                                      Behavior_BroadcastTargetPriority      2          0K          0K          0K          0K
[1342.86] Log:                                                                      OzBehavior_ChangeOwnerVisibility      2          0K          0K          0K          0K
[1342.86] Log:                                                                           Behavior_MissionCustomEvent      2          0K          0K          0K          0K
[1342.86] Log:                                                                    WillowOnlineGameSettings_DataStore      1          0K          0K          0K          0K
[1342.86] Log:                                                                                     InterpTrackFaceFX      1          0K          0K          0K          0K
[1342.86] Log:                                                                               WillowCalloutDefinition      2          0K          0K          0K          0K
[1342.86] Log:                                                                             PersistentGameDataManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                               Behavior_SetBeingHealed      2          0K          0K          0K          0K
[1342.86] Log:                                                                                    TranslationContext      2          0K          0K          0K          0K
[1342.86] Log:                                                                      PlayerBehavior_UnlockAchievement      2          0K          0K          0K          0K
[1342.86] Log:                                                                                WillowTI_CalcDistances      2          0K          0K          0K          0K
[1342.86] Log:                                                                                                Canvas      1          0K          0K          0K          0K
[1342.86] Log:                                                                           Behavior_DecrementObjective      2          0K          0K          0K          0K
[1342.86] Log:                                                                                  WillowTI_CalcCanFire      2          0K          0K          0K          0K
[1342.86] Log:                                                                            OzBehavior_ToggleMeleeHold      2          0K          0K          0K          0K
[1342.86] Log:                                                                                 WillowTI_CalcExposure      2          0K          0K          0K          0K
[1342.86] Log:                                                               OZBehavior_CloneMainhandWeaponToOffhand      2          0K          0K          0K          0K
[1342.86] Log:                                                                                   WillowTI_CalcThreat      2          0K          0K          0K          0K
[1342.86] Log:                                                                               OzBehavior_IsTargetDead      2          0K          0K          0K          0K
[1342.86] Log:                                                                    DownloadableContentOfferEnumerator      1          0K          0K          0K          0K
[1342.86] Log:                                                                              LevelStreamingPersistent      1          0K          0K          0K          0K
[1342.86] Log:                                                                             ParticleModuleTrailSource      1          0K          0K          0K          0K
[1342.86] Log:                                                                               OnlineRecentPlayersList      1          0K          0K          0K          0K
[1342.86] Log:                                                                        GenericReviveMessageDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                           WillowPlayerPawnDataManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                                  GFxTextListContainer      1          0K          0K          0K          0K
[1342.86] Log:                                                                                   OzGravityDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                            SparkInitializationProcess      1          0K          0K          0K          0K
[1342.86] Log:                                                                                   UIDataStore_Strings      1          0K          0K          0K          0K
[1342.86] Log:                                                                          GFxMovieDrawStyleSplitscreen      2          0K          0K          0K          0K
[1342.86] Log:                                                                             StanceExpressionEvaluator      2          0K          0K          0K          0K
[1342.86] Log:                                                                                         AIDebugCamera      1          0K          0K          0K          0K
[1342.86] Log:                                                                                     UIDataStore_Fonts      1          0K          0K          0K          0K
[1342.86] Log:                                                                                    WillowGFxUIManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                                     StaggerDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                                      GearboxAIFactory      1          0K          0K          0K          0K
[1342.86] Log:                                                                       MultitypeScrollingListGFxObject      1          0K          0K          0K          0K
[1342.86] Log:                                                                                  UIDataStore_Registry      1          0K          0K          0K          0K
[1342.86] Log:                                                                        EdgeDetectionPostProcessEffect      1          0K          0K          0K          0K
[1342.86] Log:                                                                            ParticleModuleCameraOffset      1          0K          0K          0K          0K
[1342.86] Log:                                                                                  InterpTrackInstEvent      2          0K          0K          0K          0K
[1342.86] Log:                                                                   PopulationSpawnedActorTagDefinition      2          0K          0K          0K          0K
[1342.86] Log:                                                                         ActorAttributeContextResolver      2          0K          0K          0K          0K
[1342.86] Log:                                                                        CurrencyAttributeValueResolver      2          0K          0K          0K          0K
[1342.86] Log:                                                                                        GFxInteraction      1          0K          0K          0K          0K
[1342.86] Log:                                                                                    HeightFogComponent      1          0K          0K          0K          0K
[1342.86] Log:                                                                          GlobalAttributeValueResolver      2          0K          0K          0K          0K
[1342.86] Log:                                                                                     PopulationBodyTag      2          0K          0K          0K          0K
[1342.86] Log:                                                                                          AkStateGroup      2          0K          0K          0K          0K
[1342.86] Log:                                                                                    CombatMusicManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                                         AkSwitchGroup      2          0K          0K          0K          0K
[1342.86] Log:                                                                                OzPlayerFlagDefinition      2          0K          0K          0K          0K
[1342.86] Log:                                                                PlayThroughCountAttributeValueResolver      2          0K          0K          0K          0K
[1342.86] Log:                                                                            DownloadablePackageLicense      2          0K          0K          0K          0K
[1342.86] Log:                                                                                       GFxMovieManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                              PlayerManagerInteraction      1          0K          0K          0K          0K
[1342.86] Log:                                                                                   PlayerStatsNotifier      1          0K          0K          0K          0K
[1342.86] Log:                                                                                       Behavior_Switch      1          0K          0K          0K          0K
[1342.86] Log:                                                                            WillowLevelTimerDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                          RuleEngineLoadBalanceManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                               Behavior_ConsoleCommand      1          0K          0K          0K          0K
[1342.86] Log:                                                                           Behavior_CreateImpactEffect      1          0K          0K          0K          0K
[1342.86] Log:                                                                                     TimeValueResolver      1          0K          0K          0K          0K
[1342.86] Log:                                                                             SpecialMoveExpressionList      1          0K          0K          0K          0K
[1342.86] Log:                                                                                     OzBehavior_Tether      1          0K          0K          0K          0K
[1342.86] Log:                                                                                         SeqVar_String      1          0K          0K          0K          0K
[1342.86] Log:                                                                                            FXAAEffect      1          0K          0K          0K          0K
[1342.86] Log:                                                                         PlayerEventProviderDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                    OzBehavior_AIStartGravityWellState      1          0K          0K          0K          0K
[1342.86] Log:                                                                                        MaterialEffect      1          0K          0K          0K          0K
[1342.86] Log:                                                                         Behavior_AddMissionDirectives      1          0K          0K          0K          0K
[1342.86] Log:                                                                        Behavior_AddObjectInstanceData      1          0K          0K          0K          0K
[1342.86] Log:                                                                                         IniLocPatcher      1          0K          0K          0K          0K
[1342.86] Log:                                                                      OzBehavior_GetRandomEnemyInRange      1          0K          0K          0K          0K
[1342.86] Log:                                                                     Behavior_CheckMapChangeConditions      1          0K          0K          0K          0K
[1342.86] Log:                                                                   Behavior_PlayAIMissionContextDialog      1          0K          0K          0K          0K
[1342.86] Log:                                                                                       NPCLoadBalancer      1          0K          0K          0K          0K
[1342.86] Log:                                                            BehaviorSequenceEnableByMultipleConditions      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 Behavior_GFxMovieStop      1          0K          0K          0K          0K
[1342.86] Log:                                                                 Behavior_DiscoverLevelChallengeObject      1          0K          0K          0K          0K
[1342.86] Log:                                                                               XnaForceFeedbackManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                                   PhaseLockDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                                CustomizationData_Skin      1          0K          0K          0K          0K
[1342.86] Log:                                                                                CustomizationData_Head      1          0K          0K          0K          0K
[1342.86] Log:                                                                     OzBehavior_ClearStatusEffectsType      1          0K          0K          0K          0K
[1342.86] Log:                                                                          OZBehavior_RemoveSkillTarget      1          0K          0K          0K          0K
[1342.86] Log:                                                                         Behavior_FireCustomSkillEvent      1          0K          0K          0K          0K
[1342.86] Log:                                                                        Behavior_SetChallengeCompleted      1          0K          0K          0K          0K
[1342.86] Log:                                                                             OZBehavior_AddSkillTarget      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 DamageOverTimeManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                          OzBehavior_ClearStatusEffect      1          0K          0K          0K          0K
[1342.86] Log:                                                                             Behavior_ChangeAllegiance      1          0K          0K          0K          0K
[1342.86] Log:                                                                 Behavior_RegisterFastTravelDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                                             SparkNews      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 OzParticleModuleSound      1          0K          0K          0K          0K
[1342.86] Log:                                                                               Behavior_ForceDownState      1          0K          0K          0K          0K
[1342.86] Log:                                                                               WillowNavMeshPathFinder      1          0K          0K          0K          0K
[1342.86] Log:                                                                                            AIResource      1          0K          0K          0K          0K
[1342.86] Log:                                                                                WillowLeviathanService      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 FocusCameraDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                     OZBehavior_SetParticlePlayerOwner      1          0K          0K          0K          0K
[1342.86] Log:                                                                                  Behavior_ChangeScale      1          0K          0K          0K          0K
[1342.86] Log:                                                              Behavior_SetUsabilityByMissionDirectives      1          0K          0K          0K          0K
[1342.86] Log:                                                                   ParticleModuleLocationEmitterDirect      1          0K          0K          0K          0K
[1342.86] Log:                                                                              Behavior_IsObjectVehicle      1          0K          0K          0K          0K
[1342.86] Log:                                                                              Behavior_UpdateCollision      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 Behavior_EnemyInRange      1          0K          0K          0K          0K
[1342.86] Log:                                                                                  PlayerBehavior_Melee      1          0K          0K          0K          0K
[1342.86] Log:                                                                           PlayerBehavior_ThrowGrenade      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 PlayerBehavior_Reload      1          0K          0K          0K          0K
[1342.86] Log:                                                                                   WillowTI_CalcCombat      1          0K          0K          0K          0K
[1342.86] Log:                                                                              Behavior_SetNumBankSlots      1          0K          0K          0K          0K
[1342.86] Log:                                                                                     WillowPauseTicker      1          0K          0K          0K          0K
[1342.86] Log:                                                                                   Behavior_StopDialog      1          0K          0K          0K          0K
[1342.86] Log:                                                            Behavior_UnlockCustomizationFromRewardPool      1          0K          0K          0K          0K
[1342.86] Log:                                                                         AllegianceExpressionEvaluator      1          0K          0K          0K          0K
[1342.86] Log:                                                         OzStatusInstigatorHasSkillExpressionEvaluator      1          0K          0K          0K          0K
[1342.86] Log:                                                                                 InterpTrackInstToggle      1          0K          0K          0K          0K
[1342.86] Log:                                                                                            StringsTag      1          0K          0K          0K          0K
[1342.86] Log:                                                                                         WillowMapInfo      1          0K          0K          0K          0K
[1342.86] Log:                                                                         BehaviorAliasLookupDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                                      ObjectSerializer      1          0K          0K          0K          0K
[1342.86] Log:                                                                                          GBXActorList      1          0K          0K          0K          0K
[1342.86] Log:                                                                       OzSkillGradeExpressionEvaluator      1          0K          0K          0K          0K
[1342.86] Log:                                                                                         GBXObjectList      1          0K          0K          0K          0K
[1342.86] Log:                                                                       PostureStateExpressionEvaluator      1          0K          0K          0K          0K
[1342.86] Log:                                                              NumberWeaponsEquippedExpressionEvaluator      1          0K          0K          0K          0K
[1342.86] Log:                                                              WeaponActionAvailableExpressionEvaluator      1          0K          0K          0K          0K
[1342.86] Log:                                                                                             LcdHelper      1          0K          0K          0K          0K
[1342.86] Log:                                                                                             UIManager      1          0K          0K          0K          0K
[1342.86] Log:                                                                             ChallengesPanelDefinition      1          0K          0K          0K          0K
[1342.86] Log:                                                                           WillowOnDemandPackageMarker      1          0K          0K          0K          0K
[1342.86] Log:                                                                     PlayerSkillAttributeValueResolver      1          0K          0K          0K          0K
[1342.86] Log:                                                                         WillowExposureUtilityStrategy      1          0K          0K          0K          0K
[1342.86] Log:                                                                                ForceFieldShapeCapsule      1          0K          0K          0K          0K
